
324	101	105	781	56	567	970	282	339	52
148	749	545	328	507	428	655	811	752	46
545	957	292	241	478	515	943	492	986	692
323	74	607	772	479	345	589	623	47	142
925	798	339	206	966	644	849	826	601	133
503	897	523	514	11	606	272	618	81	655
389	212	992	166	279	7	149	482	104	537
575	747	440	755	554	190	759	161	113	665
226	596	797	239	427	34	747	258	554	635
593	782	581	859	736	62	144	580	115	973
235	253	849	799	357	833	375	322	264	763
265	640	858	147	580	330	259	130	459	575
229	192	489	146	675	183	473	573	404	442
22	112	827	345	835	890	405	757	95	146
394	62	601	763	113	942	26	182	979	192
338	203	442	513	240	457	467	110	42	955
375	673	205	606	495	605	541	269	467	393
70	135	348	887	951	594	663	302	562	518
216	437	535	959	486	260	993	655	381	679
898	969	820	277	976	419	354	631	226	116
239	63	212	410	477	698	907	728	593	994
981	341	286	545	99	795	963	72	502	974
544	375	621	621	633	302	154	258	525	836
363	565	401	350	299	722	72	330	830	364
239	325	79	866	659	713	443	700	251	730
159	859	523	21	240	592	300	39	140	42
167	848	280	127	229	637	634	945	636	723
930	83	22	660	998	7	83	744	932	275
378	486	402	167	808	89	464	226	466	633
159	686	46	863	324	211	685	981	910	270
329	431	143	463	907	248	808	817	981	144
778	573	476	867	121	214	788	454	368	388
570	462	98	303	817	345	342	381	24	515
96	985	616	9	270	76	145	33	564	957
576	387	572	521	672	808	291	891	813	3
589	405	291	933	357	679	819	134	464	340
793	721	532	697	266	780	91	902	183	137
826	44	841	370	626	423	506	285	631	856
49	288	129	325	723	871	788	583	742	344
86	572	706	890	268	822	393	624	690	765
215	909	679	602	847	932	276	699	176	533
557	32	383	26	839	138	436	974	249	917
908	97	136	911	145	423	567	714	686	649
66	676	213	877	405	980	931	500	779	844
986	501	962	496	500	437	970	448	727	330
513	350	719	245	466	347	667	575	107	319
571	139	345	822	525	414	50	38	613	672
658	71	167	847	192	799	707	170	833	30
378	189	484	831	627	54	848	564	166	571
339	726	897	195	268	417	644	901	498	696
517	381	33	792	5	880	218	790	897	924
342	336	973	794	829	645	303	762	24	15
589	416	565	177	209	785	426	511	205	447
358	759	9	701	165	990	634	208	571	256
395	329	120	630	835	359	102	765	671	695
829	219	509	715	686	473	277	685	265	794
754	134	468	996	534	429	217	306	451	54
228	818	284	97	560	499	247	509	197	170
149	762	196	904	227	378	744	258	608	845
886	249	650	624	182	626	449	236	744	167
240	876	395	915	19	438	702	540	105	230
702	371	85	606	956	583	13	93	162	885
934	375	290	349	80	800	113	131	287	196
678	386	974	606	873	228	859	733	685	875
627	310	322	542	847	656	366	520	359	457
71	282	286	277	706	238	350	986	302	340
370	254	946	390	98	890	432	14	415	442
378	279	828	899	654	671	194	294	354	603
655	443	424	429	495	765	552	505	746	875
577	896	256	50	19	671	597	18	27	801
294	467	725	873	621	593	851	335	374	690
827	841	652	132	824	86	597	221	790	845
15	862	968	594	582	227	893	451	233	831
4	170	818	642	30	277	997	698	469	684
600	123	783	709	971	505	928	500	574	594
651	582	508	546	568	946	915	247	212	191
853	633	734	639	683	905	366	189	85	295
983	928	422	552	941	857	404	936	673	809
434	610	851	476	143	771	874	764	623	595
624	653	712	916	908	137	450	571	605	461
129	666	391	576	910	528	981	852	462	9
912	768	713	286	357	836	625	68	247	93
558	571	296	506	104	975	835	722	804	724
489	502	704	192	655	744	141	35	438	675
336	649	589	987	982	532	206	612	341	735
54	502	198	424	724	462	82	982	71	457
683	301	625	102	321	481	648	461	450	541
586	811	930	708	309	832	926	946	247	792
525	294	932	470	655	924	10	394	538	639
67	636	854	53	377	32	582	226	619	958
146	122	202	975	254	497	691	596	876	905
638	626	125	249	410	240	627	248	319	754
261	348	776	933	942	52	764	556	72	666
669	181	580	340	668	48	777	857	485	254
230	624	553	205	122	676	520	612	137	798
14	82	547	765	96	861	857	715	343	395
104	313	705	246	787	432	904	944	648	152
943	20	209	953	739	302	355	946	457	771
822	72	845	93	682	421	833	554	87	417
471	104	664	71	248	148	1	594	906	656
138	694	53	491	466	741	785	672	268	523
667	527	400	343	849	285	432	336	832	770
694	323	663	32	964	486	92	356	980	466
30	441	396	983	269	884	774	145	904	66
42	307	100	441	495	257	618	764	162	606
179	772	28	936	671	330	636	999	366	838
143	481	730	380	590	448	320	406	224	945
134	268	3	958	310	452	428	858	293	236
130	605	237	981	559	455	760	18	791	675
731	195	33	982	70	663	843	703	512	138
701	800	699	447	355	981	139	576	930	287
971	268	724	199	634	864	479	317	724	899
797	961	53	736	205	70	740	540	16	356
664	98	33	636	390	600	24	33	863	428
575	274	439	917	275	497	157	546	875	268
411	579	234	584	593	673	255	207	8	546
273	691	40	719	946	654	220	202	847	833
851	531	598	218	366	951	107	236	9	432
593	243	155	473	204	257	108	120	68	437
746	830	622	650	801	442	841	350	831	624
533	704	984	802	111	44	495	647	562	21
672	323	414	625	978	957	433	734	227	54
380	501	483	984	574	145	72	54	50	731
471	4	600	426	95	88	434	668	380	32
350	671	143	937	237	729	142	467	280	74
318	986	464	896	126	144	849	667	850	145
491	155	569	957	22	107	944	763	440	482
567	608	876	112	753	827	333	170	350	255
210	223	989	206	604	114	167	664	410	587
940	849	950	305	503	800	991	525	402	761
292	513	719	103	95	15	122	543	636	480
229	60	182	230	568	517	477	391	676	528
492	462	792	909	647	846	288	855	552	470
553	969	258	229	865	279	704	678	143	988
424	998	182	738	213	559	792	736	313	793
745	663	631	801	659	404	683	958	395	861
14	284	341	889	451	320	146	202	954	586
92	490	245	192	577	171	191	562	838	717
927	259	761	898	208	161	470	94	570	149
499	219	957	387	929	350	71	149	877	683
294	576	28	700	94	383	873	552	439	243
246	972	622	304	532	119	806	840	384	553
736	845	964	989	950	680	857	392	1000	112
34	899	748	238	875	992	461	348	620	560
639	124	160	497	838	993	282	419	794	183
148	125	562	991	108	796	360	717	852	211
911	963	67	689	201	930	475	887	449	693
855	730	581	459	402	851	640	880	624	338
982	557	405	734	721	199	850	938	502	804
83	154	263	708	697	259	718	215	83	346
146	779	336	788	742	447	264	122	860	671
550	868	748	902	973	813	199	307	88	213
760	96	146	71	244	305	513	258	844	926
835	322	576	372	311	727	939	404	166	503
592	146	261	359	85	965	382	994	451	735
840	950	925	509	838	456	491	535	751	499
855	981	1000	336	439	713	295	102	481	961
871	195	912	3	599	763	338	11	694	138
535	666	824	957	723	465	338	242	686	259
935	148	523	185	325	499	33	970	27	844
558	456	959	395	795	135	59	52	962	422
816	22	494	385	242	333	504	21	968	64
941	75	617	597	354	569	554	327	109	333
258	973	208	642	324	330	157	488	373	179
368	7	669	912	891	767	445	306	844	229
918	234	806	8	552	267	24	910	809	473
713	409	457	105	746	321	924	621	139	626
673	84	867	122	826	31	316	8	469	699
43	422	765	215	873	868	390	667	929	558
327	84	915	634	217	272	143	135	718	96
90	975	889	78	61	2	833	35	249	768
507	652	667	39	294	484	533	927	12	377
836	904	47	238	411	328	231	562	243	301
51	936	717	543	603	625	333	29	772	592
972	183	932	45	798	297	892	325	287	392
417	92	476	809	37	126	241	673	134	515
259	750	829	211	907	758	657	755	756	158
460	936	206	147	134	750	878	378	631	589
848	888	132	405	114	227	811	538	509	15
117	894	197	46	899	506	188	915	689	218
803	677	869	410	326	435	393	369	348	150
265	690	148	238	870	51	249	2	222	353
147	681	131	644	62	766	979	126	769	453
109	348	806	465	791	768	532	954	801	612
754	502	810	915	649	574	542	743	886	703
892	323	601	735	386	757	674	364	796	501
795	409	498	450	121	430	317	632	396	218
334	260	535	34	750	574	209	16	922	197
561	13	628	680	395	649	840	205	480	215
845	628	176	385	250	330	379	229	317	453
582	396	565	321	214	799	245	401	707	522
759	909	176	367	316	323	86	205	789	846
730	627	134	308	559	852	524	831	917	557
213	942	707	969	71	338	50	410	292	293
68	829	635	308	691	313	95	77	628	839
34	453	884	190	596	498	426	152	205	842
349	837	282	590	414	454	211	113	546	185
521	501	713	563	479	575	714	970	291	547
722	438	807	669	131	553	285	749	644	833
360	722	786	3	934	241	742	971	583	362
20	957	811	856	222	867	10	829	230	165
395	566	314	669	466	116	640	720	532	347
421	269	755	623	603	996	857	184	932	8
638	533	504	386	201	632	264	966	27	653
417	398	438	822	716	151	184	358	748	645
370	377	736	954	292	111	324	832	733	313
613	329	103	106	789	649	315	545	450	650
2	230	563	530	264	526	793	268	100	599
153	834	77	922	596	133	10	191	413	870
602	478	910	28	666	566	814	31	4	398
497	89	952	419	857	996	739	504	566	18
971	933	112	965	516	504	931	492	188	862
890	768	375	36	34	403	820	747	314	615
837	789	189	110	414	107	481	214	339	153
788	160	659	294	348	395	127	187	279	271
769	13	914	91	47	858	656	669	153	245
337	942	375	642	132	811	418	491	677	601
786	408	692	824	419	50	484	551	988	927
362	199	126	236	338	556	421	287	747	479
694	960	405	697	482	874	742	58	638	186
158	242	975	145	407	810	350	599	897	574
631	313	432	717	531	911	88	681	185	554
25	198	23	305	82	713	654	138	79	928
548	568	659	647	661	453	24	316	769	118
708	246	490	727	23	100	419	32	585	551
554	209	672	960	39	358	758	716	236	808
565	777	620	638	794	995	979	823	566	667
130	621	603	543	830	607	91	536	937	988
319	195	668	88	185	883	22	768	640	687
172	85	484	561	487	806	232	119	484	881
475	201	273	503	759	105	207	725	952	88
327	875	311	327	14	153	223	180	280	150
757	53	142	135	407	874	186	436	647	892
966	851	589	160	538	180	702	732	962	381
227	570	282	912	149	703	604	907	718	941
209	400	907	695	306	121	608	366	485	153
520	175	91	944	64	39	122	431	249	63
753	845	453	36	734	475	609	378	866	306
125	345	152	575	983	682	368	61	970	495
462	486	699	416	219	980	258	329	589	462
215	350	899	939	587	397	319	333	312	671
360	756	172	926	740	522	498	323	100	927
513	91	556	468	111	413	250	320	776	859
424	603	4	279	389	56	971	427	996	972
244	359	594	1	313	152	816	36	363	733
779	743	801	230	894	718	75	995	346	560
935	772	493	264	11	63	292	389	77	422
910	895	942	119	358	396	886	598	500	120
64	504	692	251	243	430	281	967	758	883
550	890	264	23	75	458	848	270	192	444
576	616	532	119	281	102	363	659	504	169
378	467	82	627	867	716	451	825	398	472
907	397	654	905	608	218	528	311	822	612
998	558	473	769	768	864	776	382	955	257
217	581	162	476	107	78	748	64	197	543
652	123	496	262	896	425	15	795	835	988
298	928	429	939	744	679	897	58	948	250
196	733	329	885	461	637	688	710	178	916
741	693	317	429	243	509	761	791	503	747
46	542	870	201	742	976	49	920	247	825
32	555	296	729	735	851	120	127	375	29
616	698	162	839	689	22	619	49	348	645
151	198	978	994	279	363	402	527	182	126
16	24	75	337	143	261	805	102	460	544
398	671	79	94	361	128	940	848	887	56
50	721	775	222	67	933	427	82	193	187
742	669	900	798	900	950	106	378	419	921
555	417	728	60	343	447	23	733	610	405
807	763	805	692	589	122	639	406	832	233
789	387	312	204	349	322	533	882	384	675
517	988	367	904	478	436	530	429	152	466
867	449	479	132	271	117	142	156	884	938
752	738	334	740	168	397	793	764	215	613
378	160	529	915	185	647	482	292	698	133
355	16	451	920	459	716	228	258	825	221
770	133	555	50	671	819	852	563	752	602
331	909	945	21	553	303	127	679	721	274
967	840	963	336	860	267	192	205	879	721
666	335	20	294	641	469	869	81	429	295
540	663	593	831	935	593	166	764	439	465
343	31	964	648	502	723	908	47	144	886
63	487	171	886	669	501	604	985	905	82
43	704	189	980	892	3	288	881	113	780
921	398	317	324	283	803	397	500	825	832
902	902	788	630	177	900	78	364	692	808
726	460	349	51	466	712	672	961	979	763
801	953	955	83	241	32	175	175	664	984
513	506	941	230	167	997	186	576	707	504
750	620	230	103	662	936	458	662	643	30
158	34	853	7	398	13	48	746	864	25
1	568	517	954	417	195	133	625	849	971
630	766	197	890	823	972	414	100	126	757
316	499	8	289	490	703	169	614	473	372
298	80	21	95	131	913	216	360	104	30
354	92	156	623	569	376	352	390	542	405
465	453	941	18	531	832	455	244	715	535
968	5	322	562	50	69	42	862	770	670
699	996	188	72	85	416	792	717	176	838
606	942	933	674	495	28	233	690	85	250
827	160	699	978	430	689	821	680	679	770
558	799	633	493	295	475	342	315	662	
